법정동,지번,단지명,거래연도,전용면적,구별,가격,주소지,위도,경도
구로동,642-39,한국현대,2020,84.72,구로구,5.45,구로구 구로동 642-39,37.49793304406947,126.87537345894528
구로동,807-30,(807-30),2020,53.33,구로구,1.48,구로구 구로동 807-30,37.4865430244662,126.8857924112908
구로동,1286,다울숲,2020,84.01,구로구,5.95,구로구 구로동 1286,37.49223130021316,126.88859640581786
개봉동,306-3,신세기,2020,92.04,구로구,3.7,구로구 개봉동 306-3,37.493814629233626,126.85332204948398
오류동,340,삼천리,2020,59.73,구로구,5.2,구로구 오류동 340,37.49256227067437,126.83936793126517
구로동,1267,신도림태영타운,2020,101.74,구로구,10.0,구로구 구로동 1267,37.506194733001095,126.8887551713162
오류동,350,더메디치,2020,107.1305,구로구,4.89,구로구 오류동 350,37.48798707448583,126.8301135031682
오류동,341,한신플러스타운,2020,84.96,구로구,5.57,구로구 오류동 341,37.49839789457769,126.8409751408376
구로동,718-18,(718-18)삼성빌라트,2020,54.16,구로구,2.1,구로구 구로동 718-18,37.48776509428583,126.88317508394329
고척동,337,한일유앤아이,2020,84.98,구로구,6.3,구로구 고척동 337,37.50806625035942,126.8512940665675
고척동,57-9,산업인,2020,48.04,구로구,2.6,구로구 고척동 57-9,37.50475663005963,126.86678779436984
오류동,193-16,다청림,2020,59.61,구로구,3.85,구로구 오류동 193-16,37.49076138960943,126.83873223848707
고척동,52-332,한효,2020,69.87,구로구,5.69,구로구 고척동 52-332,37.50156628174881,126.86127467682456
구로동,792-9,(792-9),2020,47.19,구로구,1.75,구로구 구로동 792-9,37.48672672067988,126.88870858728961
구로동,1271,보람쉬움,2020,81.0944,구로구,6.68,구로구 구로동 1271,37.4866719294747,126.89756483635226
오류동,336,동부(101동~103동),2020,59.98,구로구,4.25,구로구 오류동 336,37.49704757418368,126.8478042460863
구로동,716-22,(716-22)우진빌라C,2020,48.4,구로구,1.45,구로구 구로동 716-22,37.48753110569997,126.88441973570579
고척동,334,벽산,2020,84.878,구로구,8.9,구로구 고척동 334,37.49564884164341,126.8644536036953
개봉동,491,LIPe-푸른아파트,2020,83.02,구로구,4.2,구로구 개봉동 491,37.49307672668357,126.8500973378144
고척동,76-55,"우성,현대아파트",2020,68.7,구로구,5.99,구로구 고척동 76-55,37.49874468767947,126.86273191324577
오류동,342,영풍마드레빌,2020,84.741,구로구,7.1,구로구 오류동 342,37.49150693710999,126.83842598402762
신도림동,642,대림2,2020,59.82,구로구,8.3,구로구 신도림동 642,37.5057704280736,126.88020111762702
구로동,1273,대림아르빌,2020,111.8,구로구,7.4,구로구 구로동 1273,37.49054022391327,126.89525288921436
신도림동,642,대림2,2020,84.95,구로구,9.6,구로구 신도림동 642,37.5057704280736,126.88020111762702
구로동,501,신구로자이,2020,84.91,구로구,7.5,구로구 구로동 501,37.49989404297739,126.88415280406046
오류동,335,금강,2020,84.96,구로구,5.05,구로구 오류동 335,37.49299244272855,126.84764678800457
구로동,1274,신성미소지움,2020,71.04,구로구,6.48,구로구 구로동 1274,37.479464502608124,126.89652803228692
오류동,342,영풍마드레빌,2020,84.741,구로구,7.0,구로구 오류동 342,37.49150693710999,126.83842598402762
개봉동,476,한마을,2020,84.57,구로구,8.1,구로구 개봉동 476,37.49529545545667,126.86241179672314
신도림동,432-1,SKVIEW,2020,84.96,구로구,9.8,구로구 신도림동 432-1,37.50704426457885,126.88649895124638
구로동,685-124,중앙하이츠,2020,79.97,구로구,6.8,구로구 구로동 685-124,37.49692475083902,126.87592960406761
구로동,685-124,중앙하이츠,2020,79.97,구로구,6.8,구로구 구로동 685-124,37.49692475083902,126.87592960406761
개봉동,481,현대,2020,84.99,구로구,8.05,구로구 개봉동 481,37.49207534475403,126.85832343585525
구로동,740-79,태영빌라2,2020,58.06,구로구,2.07,구로구 구로동 740-79,37.489070477043455,126.88640750467476
구로동,740-79,태영빌라2,2020,58.06,구로구,2.07,구로구 구로동 740-79,37.489070477043455,126.88640750467476
구로동,747-35,(747-35),2020,50.52,구로구,1.22,구로구 구로동 747-35,37.486921777626826,126.88690685821615
고척동,141-1,서울가든,2020,64.39,구로구,6.0,구로구 고척동 141-1,37.502640143615594,126.86056095127113
구로동,807-2,대림빌라,2020,50.16,구로구,2.05,구로구 구로동 807-2,37.486567284544165,126.886046476102
고척동,296,대우,2020,59.97,구로구,5.85,구로구 고척동 296,37.50309024371953,126.85546911599488
신도림동,643,동아1,2020,59.978,구로구,9.13,구로구 신도림동 643,37.51093238393161,126.88310326102781
구로동,801-9,801-9,2020,42.84,구로구,1.32,구로구 구로동 801-9,37.48537069066511,126.88746270620942
구로동,749-99,(749-99),2020,46.47,구로구,1.25,구로구 구로동 749-99,37.48765168151294,126.88715584704119
신도림동,647,대림e-편한세상5,2020,84.789,구로구,11.3,구로구 신도림동 647,37.50703007620766,126.88070628497476
고척동,339,고척파크푸르지오,2020,84.94,구로구,8.8,구로구 고척동 339,37.507874779091395,126.85828522215482
구로동,717-22,(717-22)함양주택,2020,47.83,구로구,1.65,구로구 구로동 717-22,37.487521810940365,126.88390780078458
고척동,329,청솔우성,2020,59.27,구로구,4.95,구로구 고척동 329,37.506138971875714,126.85993066613162
오류동,348,우림필유,2020,59.95,구로구,5.6,구로구 오류동 348,37.49394323746281,126.84659292510989
개봉동,60-82,거성푸르뫼2,2020,84.96,구로구,4.98,구로구 개봉동 60-82,37.5000952500527,126.84344915863386
구로동,1283,근상프리즘,2020,84.96,구로구,4.59,구로구 구로동 1283,37.49815755889853,126.87553965086363
구로동,740-107,안정빌라,2020,37.92,구로구,1.65,구로구 구로동 740-107,37.488882462345316,126.88626321590445
구로동,642-39,한국현대,2020,84.72,구로구,5.85,구로구 구로동 642-39,37.49793304406947,126.87537345894528
오류동,344,경남아너스빌,2020,84.93,구로구,7.5,구로구 오류동 344,37.49045471187672,126.83980218350366
고척동,306,경남2,2020,59.96,구로구,5.4,구로구 고척동 306,37.504303841172145,126.85678118814853
신도림동,642,대림2,2020,84.95,구로구,11.85,구로구 신도림동 642,37.5057704280736,126.88020111762702
오류동,341,한신플러스타운,2020,59.91,구로구,5.5,구로구 오류동 341,37.49839789457769,126.8409751408376
구로동,747-35,(747-35),2020,50.52,구로구,2.1,구로구 구로동 747-35,37.486921777626826,126.88690685821615
구로동,107-4,비즈트위트블루,2020,16.04,구로구,1.14,구로구 구로동 107-4,37.49865222660658,126.89111670722085
구로동,46,쌍용플래티넘노블,2020,107.98,구로구,7.9,구로구 구로동 46,37.5011743489466,126.89139964220695
구로동,107-4,비즈트위트블루,2021,16.04,구로구,1.175,구로구 구로동 107-4,37.49865222660658,126.89111670722085
구로동,120,대림우성2,2021,43.79,구로구,3.89,구로구 구로동 120,37.494133475227706,126.89378364981039
구로동,1270,뉴홍현솔레디움,2021,84.69,구로구,7.0,구로구 구로동 1270,37.498858376231304,126.88347081890635
구로동,717-5,(717-5)미래빌라,2021,44.37,구로구,1.85,구로구 구로동 717-5,37.48751707432419,126.88422714368421
고척동,296,대우,2021,59.97,구로구,5.7,구로구 고척동 296,37.50309024371953,126.85546911599488
신도림동,639,우성2,2021,84.82,구로구,10.95,구로구 신도림동 639,37.511950994486014,126.88530024609663
개봉동,60-82,거성푸르뫼2,2021,59.9,구로구,3.9,구로구 개봉동 60-82,37.5000952500527,126.84344915863386
개봉동,491,LIPe-푸른아파트,2021,83.02,구로구,4.9,구로구 개봉동 491,37.49307672668357,126.8500973378144
오류동,346,오류동푸르지오,2021,84.853,구로구,7.5,구로구 오류동 346,37.491634568345134,126.84161114447983
고척동,52-332,한효,2021,69.87,구로구,6.7,구로구 고척동 52-332,37.50156628174881,126.86127467682456
고척동,327,동아한신,2021,84.92,구로구,7.12,구로구 고척동 327,37.50102840735685,126.86494550544023
구로동,685-124,중앙하이츠,2021,59.99,구로구,6.0,구로구 구로동 685-124,37.49692475083902,126.87592960406761
고척동,337,한일유앤아이,2021,84.98,구로구,6.88,구로구 고척동 337,37.50806625035942,126.8512940665675
고척동,321,우성꿈동산,2021,79.77,구로구,5.47,구로구 고척동 321,37.50305729735949,126.86653132336488
고척동,325,경남1,2021,59.92,구로구,5.75,구로구 고척동 325,37.50536072131746,126.86272679410918
온수동,155,온수힐스테이트,2021,102.6,구로구,8.0,구로구 온수동 155,37.49675194963224,126.82133315075741
구로동,685-223,주공2,2021,41.3,구로구,6.3,구로구 구로동 685-223,37.49098344721895,126.87649873756004
구로동,642-46,우방,2021,84.9,구로구,6.6,구로구 구로동 642-46,37.497631557701126,126.87449721331859
개봉동,478,한진,2021,59.95,구로구,5.73,구로구 개봉동 478,37.48446357836358,126.85190005233596
구로동,1280,한신휴플러스(1280-0),2021,58.03,구로구,7.75,구로구 구로동 1280,37.48845312680475,126.89061171098095
항동,241,한양수자인에듀힐즈,2021,84.8784,구로구,4.5,구로구 항동 241,37.47799188724202,126.82604897831641
구로동,1265,구로두산,2021,51.84,구로구,6.0,구로구 구로동 1265,37.48938290755232,126.88935030889115
항동,233,현대홈타운스위트,2021,84.9852,구로구,7.35,구로구 항동 233,37.484266918341255,126.82024533016909
구로동,104-3,해담채3,2021,13.39,구로구,1.01,구로구 구로동 104-3,37.496978436594716,126.89100544186135
구로동,1267,신도림태영타운,2021,171.22,구로구,14.1,구로구 구로동 1267,37.506194733001095,126.8887551713162
구로동,1267,신도림태영타운,2021,59.88,구로구,10.0,구로구 구로동 1267,37.506194733001095,126.8887551713162
구로동,104-3,해담채3,2021,13.39,구로구,1.2,구로구 구로동 104-3,37.496978436594716,126.89100544186135
오류동,34-13,썬앤빌,2021,14.064,구로구,0.8,구로구 오류동 34-13,37.49705368531092,126.84474856232406
구로동,748-43,정창빌라,2021,48.48,구로구,1.9,구로구 구로동 748-43,37.486480246158436,126.8872542040474
신도림동,645,동아3,2021,60.0,구로구,10.98,구로구 신도림동 645,37.50960940430204,126.88390882412924
오류동,335,금강,2021,84.96,구로구,5.1,구로구 오류동 335,37.49299244272855,126.84764678800457
항동,244,우남퍼스트빌더센트럴,2021,84.9149,구로구,8.7,구로구 항동 244,37.47715107490481,126.82067826232716
구로동,770-40,(770-40),2021,46.56,구로구,2.2,구로구 구로동 770-40,37.48779873680837,126.88833253088124
신도림동,290,미성,2021,66.03,구로구,8.3,구로구 신도림동 290,37.50740592569876,126.87655736222322
신도림동,646,대림e-편한세상4,2021,152.07,구로구,17.6,구로구 신도림동 646,37.51063930099316,126.88701796741466
신도림동,645,동아3,2021,84.99,구로구,13.6,구로구 신도림동 645,37.50960940430204,126.88390882412924
천왕동,282,천왕이펜하우스1단지,2021,59.94,구로구,7.8,구로구 천왕동 282,37.48609906218229,126.83738766039168
고척동,320,센츄리,2021,84.56,구로구,6.8,구로구 고척동 320,37.50440160175777,126.86251537325512
구로동,749-13,선진빌라,2021,59.76,구로구,2.48,구로구 구로동 749-13,37.48757243915311,126.88715651076507
구로동,1289,승윤노블리안,2021,58.109,구로구,5.8,구로구 구로동 1289,37.488788248065006,126.87757523379753
오류동,346,오류동푸르지오,2021,84.936,구로구,8.1,구로구 오류동 346,37.491634568345134,126.84161114447983
